TagID,TagName,categoryname,categoryid
11900,vitlöksklyfta,Vitlök,623
11900,vitlöksklyfta,"Vitlök Färsk",3271
11900,vitlöksklyfta,"Vitlök Vanlig",2681
11901,"god tomatsås",Tomatsås,2172
11902,"creme fraîche ev","Creme Fraiche",2903
11902,"creme fraîche ev","Creme Fraiche Naturell",263
11903,"mexikansk kryddblandning","Kryddmix Mexican",4203
11907,limefrukt,Lime,790
12012,sampoo,Schampo,990
12014,sollotion,Solkräm,4216
12015,solcreme,Solkräm,4216
12016,sunblock,Solkräm,4216
12017,solskydd,Solkräm,4216
12074,Nypponsoppa,Nyponsoppa,1614
12075,nyppon,Nyponsoppa,1614
12076,nypponsopa,Nyponsoppa,1614
12247,kycklingbröstfile,"Kycklingfile Fryst",2509
12247,kycklingbröstfile,"Kycklingfilé Färsk",5980
12247,kycklingbröstfile,"Majskycklingfile fryst",974
12269,kaffebröd,"Fikabröd & Tårtor",209
12512,lårfilé,Kycklinglårfile,958
12677,kycklingfilé,Kycklingfile,957
12716,mögelost,Ädelost,4078
12716,mögelost,Gorgonzola,685
12716,mögelost,Roquefort,3035
12829,pumpafrö,Pumpakärnor,2844
12830,pumpafrön,Pumpakärnor,2844
12831,"pumpa frö",Pumpakärnor,2844
13002,havssalt,Havssalt,1189
13134,persiljekvistar,"Persilja - färsk",2643
13238,"arla köket","Kesella Jordgubb-Lime",4088
13238,"arla köket","Kvarg 10 procent",3439
13238,"arla köket","Kesella Vanilj",3440
13399,"rökt lax","Lax Varmrökt",4458
13399,"rökt lax","Lax Kallrökt",2300
13411,dammsugare,Punschrullar,4047
13650,grabbkväll,"Salta Pinnar",3673
13671,"mörk cho","Chokladkaka Mörk",3879
15050,"Müsli ",Müsli,1787
15150,"mjölk lätt",Lättmjölk,1730
15198,melodifestival,Schlagerkassen,4657
15199,mello,Schlagerkassen,4657
15296,"dulce de leche","Kondenserad mjölk",4435
15323,leveranspass,Leveranskort,4421
15790,oystersauce,Ostronsås,2853
15811,färdigrätter,Portionsrätter,3293
15811,färdigrätter,"Portionsrätter Fisk",2918
15811,färdigrätter,"Portionsrätter Kyckling",2522
15811,färdigrätter,"Portionsrätter Kött",2917
15811,färdigrätter,"Portionsrätter Veg",2919
16057,mandelspån,"Sötmandel Spån",2947
16242,kokböcker,Böcker,3750
17046,"färska örter","Örter & Smaksättare",4779
17203,chokladask,Presentchoklad,4147
17242,matgrädde,Matlagningsgrädde,411
18172,"kräm fräsh","Creme Fraiche",2903
18251,"färska tomater",Tomater,160
18457,färskkorv,"Färsk Korv",4480
18457,färskkorv,Salsiccia,2880
18458,kötthalt,"Färsk Korv",4480
18458,kötthalt,Salsiccia,2880
18459,"hög kötthalt","Färsk Korv",4480
18459,"hög kötthalt",Salsiccia,2880
19121,kalkonpålägg,"Kalkon Pålägg",3734
20099,hönsfärs,Kycklingfärs,1410
20894,viktnedgång,Dietartiklar,4018
20978,"prickig korv",Medwurst,2286
20981,prickikorv,Medwurst,2286
24105,blöjjor,Blöjor,54
24777,"kvibille präst® 17%",Prästost,61
24780,limesaft,Lime,790
24783,limeskal,Lime,790
24789,anisfrö,Anis,1834
24798,äggula,Ägg,107
25443,portobello,Portabellosvamp,4893
26103,klämpåsar,Barnsmoothies,4676
26106,klämmisar,Barnsmoothies,4676
27249,fiskfiléer,Torsk,149
27252,"vita fiskfiléer",Torsk,149
27645,"räkor utan skal","Räkor i Lake",2128
30966,bubbel,"Alkoholfritt vin",4378
31356,"soppa ",Soppor,454
31698,handduk,Kökshandduk,5175
31701,handdukar,Kökshandduk,5175
32361,blåmögelost,Ädelost,4078
32361,blåmögelost,Gorgonzola,685
32361,blåmögelost,Roquefort,3035
32535,huvudvärk,"Feber & Värk",5496
32682,bus,"Brun utan sol",5187
32991,böcker,Barnböcker,5211
34382,"Orientalisk Curry",Curry,1274
35839,handdiskmedel,Diskmedel,3966
36487,sötsur,"Sweet Chilisås",4186
36496,tacoost,"Riven Texmexost",562
36499,"taco ost","Riven Texmexost",562
37267,"pads tops tandkräm tvål sallad gullök rödlök vitlök sallad paprika banan diskmedel disktabletter toalettpapper hushållspapper värmeljus pizzakit majs champinjoner ketchup havrefras honung mjöl ",Bomullsrondeller,1702
38254,"Arla Köket turkisk meze matyoghurt","Matlagningsyoghurt Turkisk",3472
38447,wague,Wagyu,5447
38449,vagye,Wagyu,5447
38451,wagy,Wagyu,5447
38453,waggy,Wagyu,5447
38455,waggu,Wagyu,5447
38457,vagy,Wagyu,5447
38535,västerbottenspaj,Västerbottenspaj,5454
38538,västerbottenpaj,Västerbottenspaj,5454
38559,barntandborste,Barntandborstar,4332
39039,kornell,"Grovt bröd & Kavring",3131
39042,"lejonet & björnen",Paketglass,3322
39045,middag,Portionsrätter,3293
39048,kvällsmål,Portionsrätter,3293
39051,nattamat,Portionsrätter,3293
39054,vickning,Portionsrätter,3293
39057,lättlagat,Portionsrätter,3293
39060,snabbmat,Portionsrätter,3293
39063,micromat,Portionsrätter,3293
39066,mikromat,Portionsrätter,3293
39972,serat,Cerat,1063
39987,läppbalsam,Cerat,1063
39990,lypsyl,Cerat,1063
39993,läppcerat,Cerat,1063
40176,"pressade vitlöksklyftor",Vitlök,623
40179,"krossade tomater á 400 g","Krossade Tomater",2578
40182,"burk krossade tomater á 400 g","Krossade Tomater",2578
40185,"á 400 g","Krossade Tomater",2578
40341,munsalva,Cerat,1063
41842,kosttillskott,"Hälsa & Träning",3831
42157,tvättsvamp,Rengöringssvamp,3964
42571,tändvätska,"Braständare & Tändblock",5659
42673,spättafile,Rödspättafile,1708
42676,spättafileer,Rödspättafile,1708
43612,"potatis färsk",Färskpotatis,1527
43762,kinakål,Salladskål,174
44359,matbröd,Bröd,3807
44359,matbröd,"Bröd & Bageri",15
44362,iskaffe,"Kaffe Latte Drickfärdig",3452
46851,zaq123,Banan,164
47249,kulörtvättmedel,Kulörtvätt,1211
47252,"tvättmedel kulör",Kulörtvätt,1211
47258,långfranska,"Skivat bröd",5371
47768,"pizza botten","Färdiga pizzabottnar",5692
47990,dillstjälkar,"Dill - färsk",2462
48365,pumptvål,Tvålpumpar,1026
48368,tvålpump,Tvålpumpar,1026
50096,fläsklägg,Fläskkött,100
50099,juce,Juice,231
50102,ljung,Blommor,235
50111,dillchips,"Chips med smak",5795
50114,"smaksatta chips","Chips med smak",5795
50138,matis,"Långkornigt Ris",2832
50141,matris,"Långkornigt Ris",2832
50150,robios,"Rött te",1442
50153,roibos,"Rött te",1442
51809,matfett,"Smör & Margarin",2996
51812,kryddsmör,Aromsmör,517
51824,proteinpulver,"Protein & Aminosyror",4265
51827,tacmix,"Taco Kryddmix",1699
51830,tacomix,"Taco Kryddmix",1699
51833,fruktpåsar,"Frukt- och Grönsakskassar",3934
51836,ketcup,Tomatketchup,328
51839,matkorn,"Ris & Gryn",25
51842,sockerbitar,Bitsocker,1588
51845,sockerbit,Bitsocker,1588
51848,"fylld pasta","Färsk pasta",3052
51941,sardellfiléer,Sardeller,593
53096,fiskgryta,Fiskgrytbitar,5819
53099,"fisk bitar",Fiskgrytbitar,5819
53102,fiskbitar,Fiskgrytbitar,5819
53735,sojagrädde,"Växtbaserad gräddersättning",4466
53738,blandsallad,Salladsmix,2197
53741,grenadin,Granatäppeljuice,3163
53744,pappersduk,Dukar,5278
53747,engångsduk,Dukar,5278
53750,plastsked,Engångsbestick,3710
53861,hårborste,Stylingverktyg,5097
58686,fänkålsfrön,"Fänkål Krydda",2884
60393,"Barilla Pesto Alla Genovese","Pesto Grön",3588
63142,Schampoo,Schampo,990
63721,"Sweet Chilisås","Sweet Chili",1892
64882,favabönor,Bondbönor,3542
65377,"jalapeno färsk","Jalapeno Färsk",4320
65506,"Vegetariska Hyllan","Vegetariska Schnitzlar",5983
65875,barnkalas_presenter,Barnböcker,5211
65875,barnkalas_presenter,Barnskivor,5727
65875,barnkalas_presenter,"Leksaker & Spel",5019
65875,barnkalas_presenter,"Leksaker för små barn",5721
67204,"wine finder","Vin från Winefinder",5849
67207,vinefinder,"Vin från Winefinder",5849
67210,"vin från winefinder","Vin från Winefinder",5849
67213,winfinder,"Vin från Winefinder",5849
67795,Leksaker,Lego,5214
67951,Cashewnöt,"Cashewnötter Naturella",3753
69976,"Vegetabilisk olja",Rapsolja,1199
69976,"Vegetabilisk olja",Olivolja,649
71838,grillsås,BBQ-Sås,1115
72822,grillkött,"Färdigmarinerat Fläskkött",6034
72822,grillkött,"Färdigmarinerat Nötkött",6052
73519," kycklingbröstfilé","Kycklingfilé Färsk",5980
73582,covfefe,Kaffe,45
73582,covfefe,Bryggkaffe,710
73921,kycklingbröstfilé,"Kyckling Minutfilé",5843
74590,"grillad kyckling","Kyckling Grillad",4229
76744,vetemjöl,Vetemjöl,708
77395,fläskkarré,"Fläskkarré Skivor",917
79834,lammkött,Lamm,82
84685,huvudvärkstabletter,"Feber & Värk",5496
84733,"malen spiskummin",Spiskummin,1864
87916,"chilipeppar färsk","Chilipeppar Röd",639
91318,majschips,Tortillachips,4651
94720,engångsartiklar,"Servetter, Ljus & Engångsartiklar",28
97447,"Butiksbakat bröd",Bageribröd,5374
98716,"barn tandkräm",Barntandkräm,4298
101770,"hela fänkålsfrön","Fänkål Krydda",2884
103006,kallröktlax,"Lax Kallrökt",2300
103015,hårborstar,Stylingverktyg,5097
